belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,release_year,return,day_of_week
,53000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",10165,en,"A ficticious war in an unidentified country provides the setting for this drama. Four soldiers survive the crash-landing of their plane to find themselves in a forest six miles behind enemy lines. The group, led by Lt. Corby, has a plan: They'll make their way to a nearby river, build a raft, and then, under cover of night, float back to friendly territory. Their plans for getting back safely are sidetracked by a young woman who stumbles across them as they hide in the woods, and by the nearby presence of an enemy general who one member of the group is determined to kill.",4.482793,['Stanley Kubrick Productions'],['United States of America'],1953-04-01,0.0,62.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Trapped... 4 Desperate Men and a Strange Half-Animal Girl!,Fear and Desire,5.1,1953,0.0,miércoles
,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",20676,en,"The black policeman Russell Stevens applies for a special anti-drug squad which targets the highest boss of cocaine delivery to LA: the Colombian foreign minister's nephew. Russell works his way up from the bottom undercover, until he reaches the boss. The first step is to get the lawyer and hobby dealer David Jason to trust him.",3.573392,"['New Line Productions', 'Image Organization']",['United States of America'],1992-04-15,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There's a thin line between catching a criminal... and becoming one.,Deep Cover,6.8,1992,0.0,miércoles
,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2193,en,"High school senior Bobby Chrystal fails his French class, which will block him from entering Yale. His rich, authoritarian father hires an attractive 29-year-old to tutor Bobby over the summer and help him pass a make-up exam. While Bobby's friends lead him away into strange excursions aimed at losing their virginity, Bobby finds all the extracurricular activities he needs with his new tutor.",4.67546,"['Crown International Pictures', 'Marimark Productions']",['United States of America'],1983-03-04,22587000.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,School's out...But Bobby's education has just begun,My Tutor,5.8,1983,inf,viernes
,0.0,"[{'id': 18, 'name': 'Drama'}]",38191,en,A young half-Navajo convict (Jon Seda) dying of cancer forces a yuppie (Woody Harrelson) doctor to drive him to a magic healing lake.,2.35809,"['Regency Enterprises', 'Warner Bros.']",['United States of America'],1996-05-29,0.0,122.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Rumored,It began as a kidnapping. It became a journey of hope.,The Sunchaser,6.1,1996,0.0,miércoles
,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",394170,ko,"HONG Gildong is an infallible private detective with an exceptional memory and quirky personality. While chasing the only target he failed to find, he gets entangled in a much bigger conspiracy than he bargained for.",2.140112,['Bidangil Pictures'],['South Korea'],2016-05-04,0.0,125.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,It takes a bad guy to catch a bad guy,Phantom Detective,7.1,2016,0.0,miércoles
,0.0,[],275647,en,"An epistolary feature film: a cinematic discourse between a British director Mark Cousins, and an Iranian actress and director Mania Akbari which extends the concept of ""essay film"" with startling confrontations in the arenas of cultural issues, gender politics and differing artistic sensibilities. A unique journey into the minds of two exceptional filmmakers which becomes a love affair on film.",0.016241,[],[],2014-06-21,0.0,102.0,[],Released,An Epistolary Love Affair,Life May Be,0.0,2014,0.0,sábado
,150000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2062,en,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",20.50803,"['Walt Disney Pictures', 'Pixar Animation Studios']",['United States of America'],2007-06-22,623722818.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's dying to become a chef.,Ratatouille,7.5,2007,4.15815212,viernes
,0.0,"[{'id': 99, 'name': 'Documentary'}]",341045,en,A behind-the-scenes look at Moscow's prestigious Bolshoi Theatre as it's rocked by an acid-attack scandal in 2013.,1.39876,[],[],2015-01-01,0.0,86.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Scandal. Intrigue. Sacrifice. Spectacle.,Bolshoi Babylon,3.7,2015,0.0,jueves
,75000.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]",191024,en,"Featuring interviews from major cast and crew members, along with 200 fans from across the country, this documentary tells the whole story of this amazing and one of a kind tv show.",1.135016,[],['United States of America'],2013-05-02,0.0,75.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"This documentary follows the story of the show through fan, cast and crew, and celebrity interviews.",The Arrested Development Documentary Project,6.2,2013,0.0,jueves
,0.0,"[{'id': 99, 'name': 'Documentary'}]",13636,en,"In America, we define ourselves in the superlative: we are the biggest, strongest, fastest country in the world. Is it any wonder that so many of our heroes are on performance enhancing drugs? Director Christopher Bell explores America's win-at-all-cost culture by examining how his two brothers became members of the steroid-subculture in an effort to realize their American dream.",6.108182,['BSF Film'],['United States of America'],2008-05-30,307811.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Is it still cheating if everyone's doing it?,Bigger Stronger Faster*,7.0,2008,inf,viernes
,0.0,"[{'id': 878, 'name': 'Science Fiction'}]",80200,en,"In a desolate and treachorous region of space known as the Velocity Run, a heavily armored ship passes every six months. It carries billions of Universal Dollars between the colonies and the Central Bank on Earth. Hard currency has returned due to rampant electronic crime. Now a team of highly trained mercenaries are about to commit the perfect crime in a place where evidence and witnesses have no chance of survival. In this deadly corridor of space, a single man must stop them.",0.316238,[],['United States of America'],1999-02-22,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Crime at the Speed of Light,Velocity Trap,4.7,1999,0.0,lunes
,15000000.0,"[{'id': 18, 'name': 'Drama'}]",14,en,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",20.726578,"['DreamWorks SKG', 'Jinks/Cohen Company']",['United States of America'],1999-09-15,356296601.0,122.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Look closer.,American Beauty,7.9,1999,23.753106733333333,miércoles
,70000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",16866,en,"When Earth astronaut Capt. Chuck Baker arrives on Planet 51 -- a world reminiscent of American suburbia circa 1950 -- he tries to avoid capture, recover his spaceship and make it home safely, all with the help of an empathetic little green being.",10.44244,"['TriStar Pictures', 'Ilion Animation Studios', 'Hand Made Films']","['Spain', 'United Kingdom', 'United States of America']",2009-11-19,104945765.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Something strange is coming to their planet...Us!,Planet 51,5.6,2009,1.4992252142857143,jueves
,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",45598,en,Chautauqua manager Walter Hale and his loyal business manager struggle to keep their traveling troupe together in small town America.,0.813685,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],1969-09-03,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Elvis crosses the country...into trouble! trouble! trouble!,The Trouble with Girls,5.3,1969,0.0,miércoles
,0.0,"[{'id': 99, 'name': 'Documentary'}]",158999,en,"Notorious killer whale Tilikum is responsible for the deaths of three individuals, including a top killer whale trainer. Blackfish shows the sometimes devastating consequences of keeping such intelligent and sentient creatures in captivity.",5.495138,['Manny O Productions'],['United States of America'],2013-06-07,2063312.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Never capture what you can't control.,Blackfish,7.9,2013,inf,viernes
,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",174759,en,The sister (Raquel Torres) of a sponge diver killed by a stingray loves an escaped convict (Charles Bickford) posing as a priest.,0.069755,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],1930-07-05,0.0,73.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Beauty, Drama, Romance...that will stay forever in your memory!",The Sea Bat,0.0,1930,0.0,sábado
,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",25381,en,"Grant MacLaine, a former railroad troubleshooter, lost his job after letting his outlaw brother, the Utica Kid, escape. After spending five years wandering the west and earning his living playing the accordion, he is given a second chance by his former boss.",1.68548,['Universal International Pictures (UI)'],['United States of America'],1957-07-24,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,THE SAGA OF THE McLAINE BROTHERS!,Night Passage,5.7,1957,0.0,miércoles
,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",9099,en,The army is known for churning out lean mean fighting machines intent on protecting our great nation. Martin is the inexplicable the incorrigible the invicible sgt. Ernie bilko leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces.,5.70904,"['Imagine Entertainment', 'Universal Pictures']",['United States of America'],1996-03-29,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All he ever wanted was an honest week's pay for an honest day's work.,Sgt. Bilko,5.5,1996,0.0,viernes
,0.0,"[{'id': 99, 'name': 'Documentary'}]",339065,en,Film from Andrew Morgan.  The True Cost is a documentary film exploring the impact of fashion on people and the planet.,2.796878,[],['United States of America'],2015-05-29,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who Pays the Price for Our Clothing?,The True Cost,7.7,2015,0.0,viernes
,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2750,en,"In 1976, Tony Wilson sets up Factory Records and brings Manchester's music to the world.",12.655728,"['United Artists', 'Revolution Films', 'The Film Consortium', 'Baby Cow Productions', 'UK Film Council', 'Pathé', 'Film4']",['United Kingdom'],2002-02-13,0.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Share the Ecstacy!,24 Hour Party People,6.8,2002,0.0,miércoles
,0.0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",176143,en,A Japanese publisher urges his American-educated son to side with the Axis.,0.700467,['RKO Radio Pictures'],['United States of America'],1943-08-01,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,The year's most timely story.,Behind the Rising Sun,6.0,1943,0.0,domingo
,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",52395,en,Psychic Ally Sheedy helps police solve murders by mentally linking with the murderer. Then she discovers a murderer with the same talent - who wants to share the fear of his victims with her!,0.861893,['Vestron Pictures'],['United States of America'],1990-07-15,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Your First Impulse Your Last Sensation,Fear,6.4,1990,0.0,domingo
,0.0,"[{'id': 18, 'name': 'Drama'}]",54254,fa,"When an ostrich-rancher focuses on replacing his daughter's hearing aid, which breaks right before crucial exams, everything changes for a struggling rural family in Iran. Karim motorbikes into a world alien to him - incredibly hectic Tehran, where sudden opportunities for independence, thrill and challenge him. But his honor and honesty, plus traditional authority over his inventive clan, are tested, as he stumbles among vast cultural and economic gaps between his village nestled in the desert, and a throbbing international metropolis.",1.165679,['Majid Majidi Film Production'],['Iran'],2008-10-01,115605.0,96.0,"[{'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,Chasing dreams. Finding hope.,The Song of Sparrows,6.9,2008,inf,miércoles
,0.0,"[{'id': 18, 'name': 'Drama'}]",279692,en,Made for TV Movie,0.360935,[],[],1992-01-06,0.0,0.0,[],Released,He climbed from New York's worst ghetto to the nation's top schools. He was living the American dream. So what went wrong?,Murder Without Motive: The Edmund Perry Story,0.0,1992,0.0,lunes
,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",11199,en,"Restless and ready for adventure, four suburban bikers leave the safety of their subdivision and head out on the open road. But complications ensue when they cross paths with an intimidating band of New Mexico bikers known as the Del Fuegos.",11.356011,"['Wild Hogs Productions', 'Touchstone Pictures']",['United States of America'],2007-03-02,253625427.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A lot can happen on the road to nowhere.,Wild Hogs,5.7,2007,inf,viernes
,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",54075,en,"Fiona Wagner, a journalism student, tracks a cold-blooded killer with the help of her detective father and a therapist.",1.754538,"['The 7th Floor', 'SC Films']",['United States of America'],2011-01-17,0.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who Lives? Who Dies? Are You Ready to Choose?,Choose,4.2,2011,0.0,lunes
,15000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",17258,en,A womanizer meets his match when he falls for the daughter of a gambling addict who is in debt to the mob.,3.799983,"['Twentieth Century Fox Film Corporation', 'Amercent Films', 'American Entertainment Partners L.P.']",['United States of America'],1987-09-18,13290368.0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Pick-Up Artist... has finally met his match.,The Pick-up Artist,5.4,1987,0.8860245333333333,viernes
